ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_indicator,note_source
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2012,375,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2012,86,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,42,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,38,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2012,4,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,1692,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,1235,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2012,371,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2012,86,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,1272,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,968,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2012,247,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2012,57,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,30,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,28,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2012,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,1242,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,940,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2012,245,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2012,57,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,462,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,305,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2012,128,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2012,29,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,12,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,10,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2012,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,450,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,295,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2012,126,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2012,29,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2012,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,1532,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,1172,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2013,291,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2013,69,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,10,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2013,4,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2013,4,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2013,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,1522,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2013,1168,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2013,287,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2013,67,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,1078,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,848,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2013,178,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2013,52,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,8,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2013,4,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2013,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2013,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,1070,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2013,844,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2013,176,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2013,50,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,454,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,324,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2013,113,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2013,17,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2013,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,452,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2013,324,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2013,111,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2013,17,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2013,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,1615,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2014,1221,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2014,331,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2014,63,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,13,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2014,11,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2014,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,1602,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2014,1210,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2014,331,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2014,61,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,1146,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2014,887,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2014,223,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2014,36,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,11,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2014,9,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2014,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,1135,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2014,878,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2014,223,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2014,34,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,469,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2014,334,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2014,108,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2014,27,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2014,2,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTEU,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANTNOTEU,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,467,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2014,332,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTEU,2014,108,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANTNOTEU,2014,27,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_X,2014,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,1594,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2015,1183,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTEU,2015,357,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANTNOTEU,2015,54,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_X,2015,0,,T13:149_I3:2920,R1:4005_S9:66
CYP,INJ_NFTL_SEX_INJ_MIG_NB,FF:41,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,4,,T13:149_I3:2920,R1:4005_S9:66
