ref_area,indicator,source,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2009,727,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_T,2009,16,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_U,2009,2,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2009,1330,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_A,2009,53,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_B,2009,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_C,2009,96,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_D,2009,2,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_E,2009,9,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_F,2009,217,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_G,2009,143,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_H,2009,126,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_I,2009,49,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_J,2009,11,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_K,2009,6,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_L,2009,19,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_M,2009,19,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_N,2009,68,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_O,2009,64,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_P,2009,77,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_Q,2009,183,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_R,2009,106,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_S,2009,17,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_T,2009,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_U,2009,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2009,60055,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2009,1057,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2009,80,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2009,10156,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_D,2009,192,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_E,2009,729,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_F,2009,6864,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_G,2009,5788,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_H,2009,6032,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_I,2009,1198,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_J,2009,384,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_K,2009,474,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_L,2009,618,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_M,2009,709,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_N,2009,2706,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2009,4008,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2009,2982,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2009,13072,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2009,1026,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2009,710,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_T,2009,16,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_U,2009,2,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2009,61385,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2009,1330,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2009,60055,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2010,62523,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2010,1076,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2010,77,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2010,9225,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2010,260,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2010,837,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2010,6833,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2010,5850,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2010,6390,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2010,1236,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2010,499,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2010,510,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2010,659,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2010,792,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2010,3224,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2010,5571,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2010,3517,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2010,12978,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2010,1129,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2010,777,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_T,2010,14,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_U,2010,4,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2010,1283,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_A,2010,70,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_B,2010,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_C,2010,111,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_D,2010,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_E,2010,2,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_F,2010,172,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_G,2010,132,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_H,2010,145,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_I,2010,36,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_J,2010,13,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_K,2010,6,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_L,2010,21,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_M,2010,13,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_N,2010,74,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_O,2010,81,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_P,2010,53,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_Q,2010,149,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_R,2010,147,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_S,2010,36,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_T,2010,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_U,2010,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2010,61240,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2010,1006,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2010,77,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2010,9114,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_D,2010,260,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_E,2010,835,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_F,2010,6661,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_G,2010,5718,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_H,2010,6245,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_I,2010,1200,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_J,2010,486,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_K,2010,504,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_L,2010,638,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_M,2010,779,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_N,2010,3150,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2010,5490,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2010,3464,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2010,12829,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2010,982,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2010,741,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_T,2010,14,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_U,2010,4,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2010,62523,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2010,1283,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2010,61240,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2011,57642,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2011,1130,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2011,99,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2011,8623,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2011,167,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2011,713,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2011,6784,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2011,5328,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2011,5493,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2011,1256,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2011,408,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2011,333,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2011,608,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2011,794,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2011,2702,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2011,6471,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2011,2864,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2011,10580,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2011,1215,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2011,689,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_T,2011,12,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TOTAL,ECO_ISIC4_U,2011,2,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2011,1025,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_A,2011,40,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_B,2011,2,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_C,2011,59,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_D,2011,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_E,2011,11,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_F,2011,170,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_G,2011,107,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_H,2011,99,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_I,2011,21,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_J,2011,8,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_K,2011,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_L,2011,15,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_M,2011,13,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_N,2011,44,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_O,2011,97,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_P,2011,46,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_Q,2011,132,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_R,2011,137,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_S,2011,21,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_T,2011,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_PRM,ECO_ISIC4_U,2011,0,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2011,56617,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2011,1090,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2011,97,,,T13:149_I3:2920,R1:4005
DNK,INJ_NFTL_INJ_ECO_NB,FX:3234,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2011,8564,,,T13:149_I3:2920,R1:4005
